Time,Type,Interest_ID,Consumer_ID,Route_ID,Content_name,Interest_hop,Path,Result,Hit,Miss
81,interest,80002,8,3,r1/4,3,p8/8/5/3,Miss in PS,0,1
81,interest,80004,8,8,r3/3,1,p8/8,Miss in PS,0,1
81,interest,80001,8,1,r7/1,4,p8/8/5/3/1,Miss in PS,0,1
81,interest,80003,8,5,r6/5,2,p8/8/5,Miss in PS,0,1
81,interest,80002,8,0,r1/4,4,p8/8/5/3/0,Hit in PS,1,0
81,interest,80001,8,5,r7/1,2,p8/8/5,Miss in PS,0,1
81,interest,80001,8,3,r7/1,3,p8/8/5/3,Miss in PS,0,1
81,interest,80002,8,5,r1/4,2,p8/8/5,Miss in PS,0,1
81,interest,80003,8,5,r6/5,2,p8/8/5,Miss in PS,0,1
81,interest,80002,8,3,r1/4,3,p8/8/5/3,Miss in PS,0,1
81,interest,80003,8,3,r6/5,3,p8/8/5/3,Miss in PS,0,1
81,interest,80004,8,5,r3/3,2,p8/8/5,Miss in PS,0,1
81,interest,80004,8,5,r3/3,2,p8/8/5,Hit in PS,1,0
81,interest,80003,8,3,r6/5,3,p8/8/5/3,Miss in PS,0,1
81,interest,70000,7,5,r6/7,3,p7/7/8/5,Miss in PS,0,1
81,interest,70000,7,4,r6/7,4,p7/7/8/5/4,Miss in PS,0,1
81,interest,70000,7,4,r6/7,4,p7/7/8/5/4,Miss in PS,0,1
81,interest,70002,7,6,r0/4,2,p7/7/6,Miss in PS,0,1
81,interest,70002,7,4,r0/4,3,p7/7/6/4,Miss in PS,0,1
81,interest,70002,7,4,r0/4,3,p7/7/6/4,Miss in PS,0,1
81,interest,70003,7,6,r4/0,2,p7/7/6,Hit in PS,1,0
81,interest,70002,7,5,r0/4,4,p7/7/6/4/5,Miss in PS,0,1
81,interest,70000,7,7,r6/7,3,p7/7/8/7,Miss in PS,0,1
81,interest,80000,8,10,r5/1,3,p8/8/9/10,Miss in PS,0,1
81,interest,80001,8,10,r7/1,3,p8/8/9/10,Miss in PS,0,1
81,interest,80000,8,11,r5/1,4,p8/8/9/10/11,Miss in PS,0,1
81,interest,80002,8,10,r1/4,3,p8/8/9/10,Miss in PS,0,1
81,interest,80003,8,10,r6/5,3,p8/8/9/10,Miss in PS,0,1
81,interest,80001,8,11,r7/1,4,p8/8/9/10/11,Miss in PS,0,1
81,interest,80002,8,11,r1/4,4,p8/8/9/10/11,Miss in PS,0,1
81,interest,80004,8,10,r3/3,3,p8/8/9/10,Miss in PS,0,1
81,interest,80003,8,11,r6/5,4,p8/8/9/10/11,Miss in PS,0,1
81,interest,70003,7,7,r4/0,1,p7/7,Miss in PS,0,1
81,interest,70000,7,7,r6/7,3,p7/7/11/7,Miss in PS,0,1
81,interest,80000,8,7,r5/1,2,p8/8/7,Miss in PS,0,1
81,interest,80004,8,11,r3/3,4,p8/8/9/10/11,Miss in PS,0,1
81,interest,80000,8,7,r5/1,2,p8/8/7,Miss in PS,0,1
81,interest,70000,7,4,r6/7,4,p7/7/8/5/4,Hit in PS,1,0
81,interest,80002,8,8,r1/4,1,p8/8,Miss in PS,0,1
81,interest,80002,8,7,r1/4,2,p8/8/7,Miss in PS,0,1
81,interest,80003,8,8,r6/5,1,p8/8,Miss in PS,0,1
81,interest,80002,8,7,r1/4,2,p8/8/7,Miss in PS,0,1
81,interest,80003,8,7,r6/5,2,p8/8/7,Miss in PS,0,1
81,interest,80004,8,8,r3/3,1,p8/8,Miss in PS,0,1
81,interest,80003,8,7,r6/5,2,p8/8/7,Miss in PS,0,1
81,interest,80004,8,7,r3/3,2,p8/8/7,Miss in PS,0,1
81,interest,80000,8,11,r5/1,4,p8/8/9/10/11,Miss in PS,0,1
81,interest,80001,8,11,r7/1,4,p8/8/9/10/11,Hit in PS,1,0
81,interest,80004,8,7,r3/3,2,p8/8/7,Miss in PS,0,1
82,interest,80000,8,8,r5/1,0,p8,Miss in PS,0,1
82,interest,80001,8,8,r7/1,0,p8,Miss in PS,0,1
82,interest,80002,8,8,r1/4,0,p8,Miss in PS,0,1
82,interest,80003,8,8,r6/5,0,p8,Miss in PS,0,1
82,interest,80004,8,8,r3/3,0,p8,Miss in PS,0,1
82,interest,80002,8,3,r1/4,3,p8/8/5/3,Hit in PS,1,0
82,interest,80002,8,0,r1/4,4,p8/8/5/3/0,Miss in PS,0,1
82,interest,80003,8,0,r6/5,4,p8/8/5/3/0,Miss in PS,0,1
82,interest,70002,7,5,r0/4,4,p7/7/6/4/5,Miss in PS,0,1
82,interest,70002,7,3,r0/4,5,p7/7/6/4/5/3,Hit in PS,1,0
82,interest,70002,7,3,r0/4,5,p7/7/6/4/5/3,Miss in PS,0,1
82,interest,80001,8,5,r7/1,2,p8/8/5,Miss in PS,0,1
82,interest,80001,8,4,r7/1,3,p8/8/5/4,Miss in PS,0,1
82,interest,80001,8,4,r7/1,3,p8/8/5/4,Miss in PS,0,1
82,interest,80002,8,5,r1/4,2,p8/8/5,Miss in PS,0,1
82,interest,80002,8,4,r1/4,3,p8/8/5/4,Miss in PS,0,1
82,interest,80002,8,4,r1/4,3,p8/8/5/4,Miss in PS,0,1
82,interest,80001,8,2,r7/1,5,p8/8/5/3/1/2,Miss in PS,0,1
82,interest,80003,8,5,r6/5,2,p8/8/5,Miss in PS,0,1
82,interest,80003,8,4,r6/5,3,p8/8/5/4,Miss in PS,0,1
82,interest,80003,8,4,r6/5,3,p8/8/5/4,Miss in PS,0,1
82,interest,80004,8,5,r3/3,2,p8/8/5,Miss in PS,0,1
82,interest,80004,8,4,r3/3,3,p8/8/5/4,Miss in PS,0,1
82,interest,80004,8,4,r3/3,3,p8/8/5/4,Miss in PS,0,1
82,interest,70002,7,2,r0/4,4,p7/7/6/4/2,Miss in PS,0,1
82,interest,70002,7,5,r0/4,4,p7/7/6/4/5,Miss in PS,0,1
82,interest,80000,8,6,r5/1,3,p8/8/7/6,Miss in PS,0,1
82,interest,80000,8,4,r5/1,4,p8/8/7/6/4,Miss in PS,0,1
82,interest,80000,8,4,r5/1,4,p8/8/7/6/4,Hit in PS,1,0
82,interest,80002,8,2,r1/4,4,p8/8/5/4/2,Miss in PS,0,1
82,interest,80003,8,2,r6/5,4,p8/8/5/4/2,Miss in PS,0,1
82,interest,80004,8,2,r3/3,4,p8/8/5/4/2,Miss in PS,0,1
82,interest,80000,8,2,r5/1,5,p8/8/7/6/4/2,Miss in PS,0,1
82,interest,70002,7,4,r0/4,3,p7/7/6/4,Miss in PS,0,1
82,interest,80002,8,7,r1/4,2,p8/8/7,Miss in PS,0,1
82,interest,80002,8,6,r1/4,3,p8/8/7/6,Miss in PS,0,1
82,interest,80003,8,7,r6/5,2,p8/8/7,Hit in PS,1,0
82,interest,80002,8,11,r1/4,4,p8/8/9/10/11,Miss in PS,0,1
82,interest,80003,8,11,r6/5,4,p8/8/9/10/11,Miss in PS,0,1
82,interest,80004,8,11,r3/3,4,p8/8/9/10/11,Miss in PS,0,1
82,interest,80000,8,6,r5/1,3,p8/8/7/6,Miss in PS,0,1
82,interest,80002,8,6,r1/4,3,p8/8/7/6,Miss in PS,0,1
83,interest,80000,8,8,r5/1,0,p8,Miss in PS,0,1
83,interest,80001,8,8,r7/1,0,p8,Miss in PS,0,1
83,interest,80002,8,8,r1/4,0,p8,Miss in PS,0,1
83,interest,80003,8,8,r6/5,0,p8,Miss in PS,0,1
83,interest,80004,8,8,r3/3,0,p8,Miss in PS,0,1
83,interest,80003,8,0,r6/5,4,p8/8/5/3/0,Miss in PS,0,1
83,interest,80003,8,1,r6/5,5,p8/8/5/3/0/1,Miss in PS,0,1
83,interest,80003,8,3,r6/5,3,p8/8/5/3,Miss in PS,0,1
83,interest,70002,7,2,r0/4,4,p7/7/6/4/2,Miss in PS,0,1
83,interest,80003,8,1,r6/5,5,p8/8/5/3/0/1,Miss in PS,0,1
83,interest,80003,8,1,r6/5,5,p8/8/5/3/0/1,Miss in PS,0,1
83,interest,70002,7,1,r0/4,5,p7/7/6/4/2/1,Miss in PS,0,1
83,interest,70002,7,1,r0/4,5,p7/7/6/4/2/1,Hit in PS,1,0
83,interest,70002,7,3,r0/4,5,p7/7/6/4/5/3,Miss in PS,0,1
83,interest,80002,8,2,r1/4,4,p8/8/5/4/2,Hit in PS,1,0
83,interest,70002,7,1,r0/4,5,p7/7/6/4/2/1,Miss in PS,0,1
83,interest,80004,8,7,r3/3,2,p8/8/7,Miss in PS,0,1
83,interest,80004,8,6,r3/3,3,p8/8/7/6,Miss in PS,0,1
83,interest,80001,8,4,r7/1,3,p8/8/5/4,Miss in PS,0,1
83,interest,80004,8,6,r3/3,3,p8/8/7/6,Miss in PS,0,1
83,interest,80001,8,6,r7/1,4,p8/8/5/4/6,Miss in PS,0,1
83,interest,80002,8,4,r1/4,3,p8/8/5/4,Miss in PS,0,1
83,interest,80003,8,4,r6/5,3,p8/8/5/4,Hit in PS,1,0
83,interest,80001,8,6,r7/1,4,p8/8/5/4/6,Hit in PS,1,0
84,interest,80000,8,8,r5/1,0,p8,Miss in PS,0,1
84,interest,80000,8,8,r5/1,1,p8/8,Hit in PS,1,0
84,interest,80001,8,8,r7/1,0,p8,Miss in PS,0,1
84,interest,80000,8,8,r5/1,1,p8/8,Miss in PS,0,1
84,interest,80002,8,8,r1/4,0,p8,Miss in PS,0,1
84,interest,80003,8,8,r6/5,0,p8,Miss in PS,0,1
84,interest,80004,8,8,r3/3,0,p8,Miss in PS,0,1
84,interest,80001,8,8,r7/1,1,p8/8,Miss in PS,0,1
84,interest,80003,8,2,r6/5,4,p8/8/5/4/2,Miss in PS,0,1
84,interest,80004,8,2,r3/3,4,p8/8/5/4/2,Miss in PS,0,1
84,interest,80004,8,1,r3/3,5,p8/8/5/4/2/1,Miss in PS,0,1
84,interest,80004,8,0,r3/3,6,p8/8/5/4/2/1/0,Time out,0,1
84,interest,80004,8,1,r3/3,5,p8/8/5/4/2/1,Miss in PS,0,1
84,interest,80000,8,2,r5/1,5,p8/8/7/6/4/2,Miss in PS,0,1
84,interest,80004,8,1,r3/3,5,p8/8/5/4/2/1,Hit in PS,1,0
84,interest,80004,8,0,r3/3,6,p8/8/5/4/2/1/0,Time out,0,1
84,interest,80000,8,1,r5/1,6,p8/8/7/6/4/2/1,Time out,0,1
84,interest,80000,8,1,r5/1,6,p8/8/7/6/4/2/1,Time out,0,1
84,interest,80000,8,1,r5/1,6,p8/8/7/6/4/2/1,Time out,0,1
84,interest,80004,8,4,r3/3,3,p8/8/5/4,Miss in PS,0,1
84,interest,80000,8,4,r5/1,4,p8/8/7/6/4,Miss in PS,0,1
84,interest,80000,8,8,r5/1,1,p8/8,Miss in PS,0,1
84,interest,80001,8,8,r7/1,1,p8/8,Hit in PS,1,0
85,interest,80000,8,8,r5/1,0,p8,Miss in PS,0,1
85,interest,80001,8,8,r7/1,0,p8,Miss in PS,0,1
85,interest,80002,8,8,r1/4,0,p8,Miss in PS,0,1
85,interest,80003,8,8,r6/5,0,p8,Miss in PS,0,1
85,interest,80001,8,8,r7/1,1,p8/8,Miss in PS,0,1
85,interest,80003,8,8,r6/5,1,p8/8,Miss in PS,0,1
85,interest,80003,8,8,r6/5,1,p8/8,Miss in PS,0,1
85,interest,80004,8,8,r3/3,0,p8,Miss in PS,0,1
85,interest,80003,8,8,r6/5,1,p8/8,Miss in PS,0,1
85,interest,80003,8,7,r6/5,2,p8/8/7,Hit in PS,1,0
85,interest,80003,8,7,r6/5,2,p8/8/7,Miss in PS,0,1
85,interest,80003,8,7,r6/5,2,p8/8/7,Miss in PS,0,1
85,interest,80003,8,11,r6/5,3,p8/8/7/11,Miss in PS,0,1
85,interest,80003,8,11,r6/5,3,p8/8/7/11,Miss in PS,0,1
86,interest,80000,8,8,r5/1,0,p8,Miss in PS,0,1
86,interest,80000,8,8,r5/1,1,p8/8,Hit in PS,1,0
86,interest,80000,8,8,r5/1,1,p8/8,Miss in PS,0,1
86,interest,80001,8,8,r7/1,0,p8,Miss in PS,0,1
86,interest,80002,8,8,r1/4,0,p8,Miss in PS,0,1
86,interest,80003,8,8,r6/5,0,p8,Miss in PS,0,1
86,interest,80004,8,8,r3/3,0,p8,Miss in PS,0,1
86,interest,80000,8,8,r5/1,1,p8/8,Miss in PS,0,1
87,interest,80000,8,8,r5/1,0,p8,Miss in PS,0,1
87,interest,80001,8,8,r7/1,0,p8,Miss in PS,0,1
87,interest,80002,8,8,r1/4,0,p8,Miss in PS,0,1
87,interest,80003,8,8,r6/5,0,p8,Miss in PS,0,1
87,interest,80004,8,8,r3/3,0,p8,Miss in PS,0,1
88,interest,80000,8,8,r5/1,0,p8,Miss in PS,0,1
88,interest,80000,8,8,r5/1,1,p8/8,Hit in PS,1,0
88,interest,80000,8,8,r5/1,1,p8/8,Miss in PS,0,1
88,interest,80001,8,8,r7/1,0,p8,Miss in PS,0,1
88,interest,80000,8,8,r5/1,1,p8/8,Miss in PS,0,1
88,interest,80001,8,8,r7/1,1,p8/8,Hit in PS,1,0
88,interest,80002,8,8,r1/4,0,p8,Miss in PS,0,1
88,interest,80003,8,8,r6/5,0,p8,Miss in PS,0,1
88,interest,80001,8,8,r7/1,1,p8/8,Miss in PS,0,1
88,interest,80004,8,8,r3/3,0,p8,Miss in PS,0,1
88,interest,80001,8,9,r7/1,2,p8/8/9,Miss in PS,0,1
88,interest,80003,8,8,r6/5,1,p8/8,Miss in PS,0,1
88,interest,80001,8,9,r7/1,2,p8/8/9,Miss in PS,0,1
88,interest,80003,8,9,r6/5,2,p8/8/9,Miss in PS,0,1
88,interest,80001,8,10,r7/1,3,p8/8/9/10,Miss in PS,0,1
88,interest,80003,8,9,r6/5,2,p8/8/9,Miss in PS,0,1
88,interest,80001,8,10,r7/1,3,p8/8/9/10,Miss in PS,0,1
88,interest,80003,8,10,r6/5,3,p8/8/9/10,Miss in PS,0,1
88,interest,80003,8,10,r6/5,3,p8/8/9/10,Miss in PS,0,1
88,interest,80001,8,11,r7/1,4,p8/8/9/10/11,Miss in PS,0,1
89,interest,80000,8,8,r5/1,0,p8,Miss in PS,0,1
89,interest,80001,8,8,r7/1,0,p8,Miss in PS,0,1
89,interest,80002,8,8,r1/4,0,p8,Miss in PS,0,1
89,interest,80003,8,8,r6/5,0,p8,Miss in PS,0,1
89,interest,80004,8,8,r3/3,0,p8,Miss in PS,0,1
89,interest,80001,8,8,r7/1,1,p8/8,Miss in PS,0,1
89,interest,80003,8,8,r6/5,1,p8/8,Miss in PS,0,1
89,interest,80003,8,8,r6/5,1,p8/8,Miss in PS,0,1
89,interest,80003,8,7,r6/5,2,p8/8/7,Hit in PS,1,0
89,interest,80003,8,7,r6/5,2,p8/8/7,Miss in PS,0,1
89,interest,80001,8,11,r7/1,4,p8/8/9/10/11,Hit in PS,1,0
89,interest,80003,8,7,r6/5,2,p8/8/7,Miss in PS,0,1
90,interest,90000,9,9,r4/7,0,p9,Miss in PS,0,1
90,interest,90000,9,9,r4/7,1,p9/9,Miss in PS,0,1
90,interest,90001,9,9,r5/2,0,p9,Miss in PS,0,1
90,interest,90000,9,9,r4/7,1,p9/9,Miss in PS,0,1
90,interest,90000,9,8,r4/7,2,p9/9/8,Miss in PS,0,1
90,interest,90002,9,9,r4/0,0,p9,Miss in PS,0,1
90,interest,90000,9,5,r4/7,3,p9/9/8/5,Miss in PS,0,1
90,interest,90001,9,9,r5/2,1,p9/9,Miss in PS,0,1
90,interest,90000,9,3,r4/7,4,p9/9/8/5/3,Miss in PS,0,1
90,interest,90000,9,10,r4/7,2,p9/9/10,Miss in PS,0,1
90,interest,90001,9,9,r5/2,1,p9/9,Miss in PS,0,1
90,interest,90000,9,3,r4/7,4,p9/9/8/5/3,Miss in PS,0,1
90,interest,90000,9,5,r4/7,3,p9/9/8/5,Hit in PS,1,0
90,interest,90003,9,9,r4/9,0,p9,Miss in PS,0,1
90,interest,90000,9,5,r4/7,3,p9/9/8/5,Miss in PS,0,1
90,interest,90002,9,9,r4/0,1,p9/9,Miss in PS,0,1
90,interest,90000,9,8,r4/7,2,p9/9/8,Miss in PS,0,1
90,interest,90001,9,8,r5/2,2,p9/9/8,Hit in PS,1,0
90,interest,90000,9,1,r4/7,5,p9/9/8/5/3/1,Miss in PS,0,1
90,interest,90000,9,0,r4/7,5,p9/9/8/5/3/0,Miss in PS,0,1
90,interest,90001,9,10,r5/2,2,p9/9/10,Miss in PS,0,1
90,interest,90000,9,1,r4/7,5,p9/9/8/5/3/1,Miss in PS,0,1
90,interest,90002,9,9,r4/0,1,p9/9,Miss in PS,0,1
90,interest,90000,9,7,r4/7,3,p9/9/8/7,Miss in PS,0,1
90,interest,90000,9,0,r4/7,5,p9/9/8/5/3/0,Miss in PS,0,1
90,interest,90000,9,2,r4/7,6,p9/9/8/5/3/1/2,Time out,0,1
90,interest,90004,9,9,r4/1,0,p9,Miss in PS,0,1
90,interest,90000,9,1,r4/7,5,p9/9/8/5/3/1,Miss in PS,0,1
90,interest,90000,9,11,r4/7,3,p9/9/10/11,Miss in PS,0,1
90,interest,90001,9,8,r5/2,2,p9/9/8,Miss in PS,0,1
90,interest,90002,9,10,r4/0,2,p9/9/10,Miss in PS,0,1
90,interest,90000,9,2,r4/7,6,p9/9/8/5/3/1/2,Time out,0,1
90,interest,90000,9,11,r4/7,3,p9/9/10/11,Miss in PS,0,1
90,interest,90003,9,9,r4/9,1,p9/9,Miss in PS,0,1
90,interest,90000,9,10,r4/7,2,p9/9/10,Miss in PS,0,1
90,interest,90000,9,8,r4/7,2,p9/9/8,Miss in PS,0,1
90,interest,90001,9,10,r5/2,2,p9/9/10,Miss in PS,0,1
90,interest,90001,9,8,r5/2,2,p9/9/8,Miss in PS,0,1
90,interest,90002,9,10,r4/0,2,p9/9/10,Miss in PS,0,1
90,interest,90001,9,7,r5/2,3,p9/9/8/7,Miss in PS,0,1
90,interest,90003,9,10,r4/9,2,p9/9/10,Miss in PS,0,1
90,interest,90000,9,7,r4/7,3,p9/9/8/7,Miss in PS,0,1
90,interest,90003,9,9,r4/9,1,p9/9,Miss in PS,0,1
90,interest,90002,9,8,r4/0,2,p9/9/8,Miss in PS,0,1
90,interest,90001,9,11,r5/2,3,p9/9/10/11,Miss in PS,0,1
90,interest,90004,9,9,r4/1,1,p9/9,Miss in PS,0,1
90,interest,90003,9,10,r4/9,2,p9/9/10,Miss in PS,0,1
90,interest,90001,9,11,r5/2,3,p9/9/10/11,Miss in PS,0,1
90,interest,90000,9,6,r4/7,4,p9/9/8/7/6,Miss in PS,0,1
90,interest,90002,9,11,r4/0,3,p9/9/10/11,Miss in PS,0,1
90,interest,90004,9,10,r4/1,2,p9/9/10,Miss in PS,0,1
90,interest,90002,9,7,r4/0,4,p9/9/10/11/7,Miss in PS,0,1
90,interest,90001,9,7,r5/2,3,p9/9/8/7,Miss in PS,0,1
90,interest,90002,9,11,r4/0,3,p9/9/10/11,Miss in PS,0,1
90,interest,90003,9,11,r4/9,3,p9/9/10/11,Miss in PS,0,1
90,interest,90004,9,10,r4/1,2,p9/9/10,Miss in PS,0,1
90,interest,90002,9,8,r4/0,2,p9/9/8,Miss in PS,0,1
90,interest,90001,9,6,r5/2,4,p9/9/8/7/6,Miss in PS,0,1
90,interest,90003,9,8,r4/9,2,p9/9/8,Miss in PS,0,1
90,interest,90000,9,7,r4/7,3,p9/9/8/7,Miss in PS,0,1
90,interest,90004,9,9,r4/1,1,p9/9,Miss in PS,0,1
90,interest,90003,9,8,r4/9,2,p9/9/8,Miss in PS,0,1
90,interest,90003,9,7,r4/9,3,p9/9/8/7,Miss in PS,0,1
90,interest,90002,9,7,r4/0,4,p9/9/10/11/7,Miss in PS,0,1
90,interest,90001,9,7,r5/2,3,p9/9/8/7,Miss in PS,0,1
90,interest,90002,9,7,r4/0,4,p9/9/10/11/7,Miss in PS,0,1
90,interest,90003,9,7,r4/9,3,p9/9/8/7,Miss in PS,0,1
90,interest,90004,9,11,r4/1,3,p9/9/10/11,Miss in PS,0,1
90,interest,90003,9,11,r4/9,3,p9/9/10/11,Miss in PS,0,1
90,interest,90002,9,6,r4/0,5,p9/9/10/11/7/6,Miss in PS,0,1
90,interest,90004,9,11,r4/1,3,p9/9/10/11,Miss in PS,0,1
90,interest,90004,9,8,r4/1,2,p9/9/8,Miss in PS,0,1
90,interest,90003,9,7,r4/9,3,p9/9/8/7,Miss in PS,0,1
90,interest,90004,9,7,r4/1,4,p9/9/10/11/7,Miss in PS,0,1
90,interest,90004,9,7,r4/1,4,p9/9/10/11/7,Miss in PS,0,1
90,interest,90004,9,8,r4/1,2,p9/9/8,Miss in PS,0,1
90,interest,90003,9,6,r4/9,4,p9/9/8/7/6,Miss in PS,0,1
90,interest,90004,9,7,r4/1,4,p9/9/10/11/7,Miss in PS,0,1
90,interest,90004,9,6,r4/1,5,p9/9/10/11/7/6,Miss in PS,0,1
91,interest,90000,9,9,r4/7,0,p9,Miss in PS,0,1
91,interest,90001,9,9,r5/2,0,p9,Miss in PS,0,1
91,interest,90002,9,9,r4/0,0,p9,Miss in PS,0,1
91,interest,90003,9,9,r4/9,0,p9,Miss in PS,0,1
91,interest,90004,9,9,r4/1,0,p9,Miss in PS,0,1
91,interest,90000,9,6,r4/7,4,p9/9/8/7/6,Hit in PS,1,0
91,interest,90000,9,3,r4/7,4,p9/9/8/5/3,Miss in PS,0,1
91,interest,90002,9,8,r4/0,2,p9/9/8,Miss in PS,0,1
91,interest,90002,9,5,r4/0,3,p9/9/8/5,Miss in PS,0,1
91,interest,90003,9,8,r4/9,2,p9/9/8,Miss in PS,0,1
91,interest,90002,9,3,r4/0,4,p9/9/8/5/3,Miss in PS,0,1
91,interest,90002,9,3,r4/0,4,p9/9/8/5/3,Miss in PS,0,1
91,interest,90003,9,5,r4/9,3,p9/9/8/5,Miss in PS,0,1
91,interest,90004,9,8,r4/1,2,p9/9/8,Miss in PS,0,1
91,interest,90002,9,1,r4/0,5,p9/9/8/5/3/1,Miss in PS,0,1
91,interest,90002,9,0,r4/0,5,p9/9/8/5/3/0,Miss in PS,0,1
91,interest,90003,9,3,r4/9,4,p9/9/8/5/3,Miss in PS,0,1
91,interest,90002,9,1,r4/0,5,p9/9/8/5/3/1,Miss in PS,0,1
91,interest,90003,9,3,r4/9,4,p9/9/8/5/3,Miss in PS,0,1
91,interest,90002,9,0,r4/0,5,p9/9/8/5/3/0,Miss in PS,0,1
91,interest,90002,9,1,r4/0,5,p9/9/8/5/3/1,Miss in PS,0,1
91,interest,90004,9,5,r4/1,3,p9/9/8/5,Miss in PS,0,1
91,interest,90003,9,1,r4/9,5,p9/9/8/5/3/1,Miss in PS,0,1
91,interest,90002,9,5,r4/0,3,p9/9/8/5,Miss in PS,0,1
91,interest,90002,9,3,r4/0,4,p9/9/8/5/3,Miss in PS,0,1
91,interest,90003,9,5,r4/9,3,p9/9/8/5,Miss in PS,0,1
91,interest,90003,9,3,r4/9,4,p9/9/8/5/3,Miss in PS,0,1
91,interest,90004,9,5,r4/1,3,p9/9/8/5,Miss in PS,0,1
91,interest,90003,9,1,r4/9,5,p9/9/8/5/3/1,Miss in PS,0,1
91,interest,90003,9,0,r4/9,5,p9/9/8/5/3/0,Miss in PS,0,1
91,interest,90003,9,2,r4/9,6,p9/9/8/5/3/1/2,Time out,0,1
91,interest,90004,9,3,r4/1,4,p9/9/8/5/3,Miss in PS,0,1
91,interest,90004,9,3,r4/1,4,p9/9/8/5/3,Miss in PS,0,1
91,interest,90003,9,0,r4/9,5,p9/9/8/5/3/0,Miss in PS,0,1
91,interest,90003,9,1,r4/9,5,p9/9/8/5/3/1,Miss in PS,0,1
91,interest,90004,9,3,r4/1,4,p9/9/8/5/3,Miss in PS,0,1
91,interest,90003,9,2,r4/9,6,p9/9/8/5/3/1/2,Time out,0,1
91,interest,90004,9,1,r4/1,5,p9/9/8/5/3/1,Miss in PS,0,1
91,interest,90004,9,0,r4/1,5,p9/9/8/5/3/0,Miss in PS,0,1
91,interest,90004,9,1,r4/1,5,p9/9/8/5/3/1,Miss in PS,0,1
91,interest,90004,9,0,r4/1,5,p9/9/8/5/3/0,Miss in PS,0,1
91,interest,90004,9,1,r4/1,5,p9/9/8/5/3/1,Miss in PS,0,1
91,interest,90004,9,2,r4/1,6,p9/9/8/5/3/1/2,Time out,0,1
91,interest,90004,9,2,r4/1,6,p9/9/8/5/3/1/2,Time out,0,1
92,interest,90000,9,9,r4/7,0,p9,Miss in PS,0,1
92,interest,90001,9,9,r5/2,0,p9,Miss in PS,0,1
92,interest,90002,9,9,r4/0,0,p9,Miss in PS,0,1
92,interest,90003,9,9,r4/9,0,p9,Miss in PS,0,1
92,interest,90004,9,9,r4/1,0,p9,Miss in PS,0,1
92,interest,90001,9,6,r5/2,4,p9/9/8/7/6,Miss in PS,0,1
92,interest,90001,9,4,r5/2,5,p9/9/8/7/6/4,Miss in PS,0,1
92,interest,90001,9,4,r5/2,5,p9/9/8/7/6/4,Hit in PS,1,0
92,interest,90002,9,6,r4/0,5,p9/9/10/11/7/6,Hit in PS,1,0
92,interest,90001,9,4,r5/2,5,p9/9/8/7/6/4,Miss in PS,0,1
92,interest,90001,9,2,r5/2,6,p9/9/8/7/6/4/2,Time out,0,1
92,interest,90001,9,2,r5/2,6,p9/9/8/7/6/4/2,Time out,0,1
93,interest,90000,9,9,r4/7,0,p9,Miss in PS,0,1
93,interest,90001,9,9,r5/2,0,p9,Miss in PS,0,1
93,interest,90002,9,9,r4/0,0,p9,Miss in PS,0,1
93,interest,90003,9,9,r4/9,0,p9,Miss in PS,0,1
93,interest,90004,9,9,r4/1,0,p9,Miss in PS,0,1
93,interest,90001,9,9,r5/2,1,p9/9,Miss in PS,0,1
93,interest,90001,9,9,r5/2,1,p9/9,Miss in PS,0,1
93,interest,90001,9,8,r5/2,2,p9/9/8,Miss in PS,0,1
93,interest,90001,9,8,r5/2,2,p9/9/8,Miss in PS,0,1
93,interest,90001,9,8,r5/2,2,p9/9/8,Hit in PS,1,0
93,interest,90003,9,6,r4/9,4,p9/9/8/7/6,Hit in PS,1,0
94,interest,90000,9,9,r4/7,0,p9,Miss in PS,0,1
94,interest,90001,9,9,r5/2,0,p9,Miss in PS,0,1
94,interest,90002,9,9,r4/0,0,p9,Miss in PS,0,1
94,interest,90003,9,9,r4/9,0,p9,Miss in PS,0,1
94,interest,90004,9,9,r4/1,0,p9,Miss in PS,0,1
94,interest,90004,9,6,r4/1,5,p9/9/10/11/7/6,Hit in PS,1,0
95,interest,90000,9,9,r4/7,0,p9,Miss in PS,0,1
95,interest,90001,9,9,r5/2,0,p9,Miss in PS,0,1
95,interest,90002,9,9,r4/0,0,p9,Miss in PS,0,1
95,interest,90003,9,9,r4/9,0,p9,Miss in PS,0,1
95,interest,90004,9,9,r4/1,0,p9,Miss in PS,0,1
95,interest,90002,9,5,r4/0,3,p9/9/8/5,Hit in PS,1,0
96,interest,90000,9,9,r4/7,0,p9,Miss in PS,0,1
96,interest,90001,9,9,r5/2,0,p9,Miss in PS,0,1
96,interest,90001,9,9,r5/2,1,p9/9,Miss in PS,0,1
96,interest,90002,9,9,r4/0,0,p9,Miss in PS,0,1
96,interest,90003,9,9,r4/9,0,p9,Miss in PS,0,1
96,interest,90004,9,9,r4/1,0,p9,Miss in PS,0,1
96,interest,90001,9,9,r5/2,1,p9/9,Miss in PS,0,1
96,interest,90001,9,8,r5/2,2,p9/9/8,Hit in PS,1,0
96,interest,90001,9,8,r5/2,2,p9/9/8,Miss in PS,0,1
96,interest,90001,9,8,r5/2,2,p9/9/8,Miss in PS,0,1
96,interest,90001,9,7,r5/2,3,p9/9/8/7,Miss in PS,0,1
96,interest,90001,9,7,r5/2,3,p9/9/8/7,Miss in PS,0,1
96,interest,90001,9,7,r5/2,3,p9/9/8/7,Miss in PS,0,1
